height,timestamp,difficulty,delta_t
208304,1353147619,3368767.140532939,427.0
208305,1353147668,3368767.1405329388,49.0
208306,1353148254,3368767.140532939,586.0
208307,1353148443,3368767.140532939,189.0
208308,1353149445,3368767.140532939,1002.0
208309,1353149182,3368767.140532939,0.0
208310,1353151206,3368767.1405329388,2024.0
208311,1353150265,3368767.140532939,0.0
208312,1353150703,3368767.140532939,438.0
208313,1353151576,3368767.1405329388,873.0
208314,1353152404,3368767.1405329388,828.0
208315,1353153384,3368767.1405329388,980.0
208316,1353153620,3368767.1405329388,236.0
208317,1353153679,3368767.140532939,59.0
208318,1353154754,3368767.1405329388,1075.0
208319,1353154872,3368767.140532939,118.0
208320,1353155566,3368767.140532939,694.0
208321,1353156123,3368767.140532939,557.0
208322,1353157052,3368767.1405329388,929.0
208323,1353157201,3368767.1405329388,149.0
208324,1353157558,3368767.1405329388,357.0
208325,1353160348,3368767.1405329388,2790.0
208326,1353161617,3368767.1405329388,1269.0
208327,1353161735,3368767.140532939,118.0
208328,1353162585,3368767.1405329388,850.0
208329,1353162692,3368767.1405329388,107.0
208330,1353162790,3368767.140532939,98.0
208331,1353165615,3368767.1405329388,2825.0
208332,1353165677,3368767.140532939,62.0
208333,1353165796,3368767.140532939,119.0
208334,1353166008,3368767.140532939,212.0
208335,1353166800,3368767.140532939,792.0
208336,1353167013,3368767.140532939,213.0
208337,1353168563,3368767.1405329388,1550.0
208338,1353168589,3368767.140532939,26.0
208339,1353169968,3368767.1405329388,1379.0
208340,1353170241,3368767.1405329388,273.0
208341,1353170289,3368767.1405329388,48.0
208342,1353170721,3368767.1405329388,432.0
208343,1353171039,3368767.140532939,318.0
208344,1353172238,3368767.1405329388,1199.0
208345,1353172683,3368767.140532939,445.0
208346,1353173002,3368767.140532939,319.0
208347,1353173239,3368767.1405329388,237.0
208348,1353173291,3368767.140532939,52.0
208349,1353173666,3368767.140532939,375.0
208350,1353175621,3368767.1405329388,1955.0
208351,1353176530,3368767.1405329388,909.0
208352,1353176734,3368767.1405329388,204.0
208353,1353177446,3368767.140532939,712.0
208354,1353177505,3368767.140532939,59.0
208355,1353178047,3368767.140532939,542.0
208356,1353178132,3368767.1405329388,85.0
208357,1353179180,3368767.140532939,1048.0
208358,1353179164,3368767.140532939,0.0
208359,1353180709,3368767.140532939,1545.0
208360,1353179504,3368767.140532939,0.0
208361,1353181391,3368767.140532939,1887.0
208362,1353182298,3368767.1405329388,907.0
208363,1353183238,3368767.140532939,940.0
208364,1353182927,3368767.140532939,0.0
208365,1353183902,3368767.140532939,975.0
208366,1353184423,3368767.1405329388,521.0
208367,1353184478,3368767.140532939,55.0
208368,1353186298,3368767.1405329388,1820.0
208369,1353185354,3368767.1405329388,0.0
208370,1353185597,3368767.1405329388,243.0
208371,1353186351,3368767.1405329388,754.0
208372,1353186506,3368767.1405329388,155.0
208373,1353186568,3368767.1405329388,62.0
208374,1353187434,3368767.1405329388,866.0
208375,1353187883,3368767.140532939,449.0
208376,1353189305,3368767.140532939,1422.0
208377,1353189462,3368767.1405329388,157.0
208378,1353189850,3368767.140532939,388.0
208379,1353191862,3368767.140532939,2012.0
208380,1353191918,3368767.140532939,56.0
208381,1353192309,3368767.140532939,391.0
208382,1353193489,3368767.1405329388,1180.0
208383,1353195361,3368767.1405329388,1872.0
208384,1353195687,3368767.1405329388,326.0
208385,1353196091,3368767.140532939,404.0
208386,1353196166,3368767.1405329388,75.0
208387,1353197006,3368767.140532939,840.0
208388,1353196948,3368767.140532939,0.0
208389,1353197401,3368767.1405329388,453.0
208390,1353197975,3368767.140532939,574.0
208391,1353198096,3368767.140532939,121.0
208392,1353198415,3368767.140532939,319.0
208393,1353198724,3368767.140532939,309.0
208394,1353198908,3368767.140532939,184.0
208395,1353199437,3368767.140532939,529.0
208396,1353199493,3368767.140532939,56.0
208397,1353199829,3368767.140532939,336.0
208398,1353200103,3368767.1405329388,274.0
208399,1353200280,3368767.1405329388,177.0
208400,1353200860,3368767.1405329388,580.0
208401,1353201599,3368767.1405329388,739.0
208402,1353201522,3368767.140532939,0.0
208403,1353201923,3368767.1405329388,401.0
208404,1353202033,3368767.1405329388,110.0
208405,1353202828,3368767.1405329388,795.0
208406,1353205878,3368767.140532939,3050.0
208407,1353206844,3368767.140532939,966.0
208408,1353210280,3368767.140532939,3436.0
208409,1353209292,3368767.1405329388,0.0
208410,1353209409,3368767.1405329388,117.0
208411,1353208359,3368767.1405329388,0.0
208412,1353208437,3368767.140532939,78.0
208413,1353209788,3368767.140532939,1351.0
208414,1353210615,3368767.140532939,827.0
208415,1353210890,3368767.140532939,275.0
208416,1353211227,3368767.140532939,337.0
208417,1353211364,3368767.1405329388,137.0
208418,1353212642,3368767.140532939,1278.0
208419,1353212731,3368767.140532939,89.0
208420,1353212921,3368767.1405329388,190.0
208421,1353213205,3368767.140532939,284.0
208422,1353213847,3368767.140532939,642.0
208423,1353214028,3368767.140532939,181.0
208424,1353214267,3368767.1405329388,239.0
208425,1353215488,3368767.1405329388,1221.0
208426,1353215439,3368767.1405329388,0.0
208427,1353215918,3368767.1405329388,479.0
208428,1353216451,3368767.140532939,533.0
208429,1353216772,3368767.1405329388,321.0
208430,1353216918,3368767.140532939,146.0
208431,1353216983,3368767.140532939,65.0
208432,1353217613,3368767.1405329388,630.0
208433,1353217968,3368767.140532939,355.0
208434,1353218512,3368767.140532939,544.0
208435,1353219167,3368767.1405329388,655.0
208436,1353219467,3368767.140532939,300.0
208437,1353219504,3368767.1405329388,37.0
208438,1353220560,3368767.140532939,1056.0
208439,1353220772,3368767.1405329388,212.0
208440,1353220966,3368767.1405329388,194.0
208441,1353220994,3368767.140532939,28.0
208442,1353223014,3368767.1405329388,2020.0
208443,1353222759,3368767.1405329388,0.0
208444,1353224066,3368767.1405329388,1307.0
208445,1353225047,3368767.1405329388,981.0
208446,1353225526,3368767.140532939,479.0
208447,1353227420,3368767.140532939,1894.0
208448,1353227867,3368767.140532939,447.0
208449,1353228108,3368767.1405329388,241.0
208450,1353228767,3368767.140532939,659.0
208451,1353228811,3368767.140532939,44.0
208452,1353228852,3368767.1405329388,41.0
208453,1353230518,3368767.140532939,1666.0
208454,1353230911,3368767.1405329388,393.0
